-10 0 0 
-10 20 0 
10 20 0 
10 0 0 
#

-10 0 0 
-10 10 17.3205 
10 10 17.3205 
10 0 0 
#

-10 0 0 
-10 -10 17.3205 
10 -10 17.3205 
10 0 0 
#

-10 0 0 
-10 -20 2.4493e-15 
10 -20 2.4493e-15 
10 0 0 
#

-10 0 0 
-10 -10 -17.3205 
10 -10 -17.3205 
10 0 0 
#

-10 0 0 
-10 10 -17.3205 
10 10 -17.3205 
10 0 0 
#

-10 0 0 
-10 20 -4.89858e-15 
10 20 -4.89858e-15 
10 0 0 
#

